Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
33414,2013-11-08-C-32NM,201311,20131107671000,07671000,20-1311NM-MX-326-1110-07671000,076.7 100.0,4,ST,-210.4120,11/22/2013,2013,11,37582,326,12/30/1899 11:10:20,33.386620,33,23.197000,N,-124.322280,-124,19.337000,W,076.7,76.700000,76.700000,100.0,100.000000,100.000000,4610,,,RV NEW HORIZON,32NM,MX,66,773,2,76.7 100.0,3101,1311,39.40000,,,,,,,,,,34,22,1013.600,15.00000,13.00000,,,,
33415,2013-11-08-C-32NM,201311,20131107800550,07800550,20-1311NM-MX-324-2157-07800550,078.0 055.0,4,NST,,11/20/2013,2013,11,37580,324,12/30/1899 21:57:41,34.663330,34,39.800000,N,-121.043400,-121,2.604000,W,078.0,78.000000,78.000000,055.0,55.000000,55.000000,603,,,RV NEW HORIZON,32NM,MX,59,708,2,78.0 55.0,3101,1311,411.4000,,,,,,,26,4,6,18,9,1010.400,16.80000,15.60000,2,7,8,6
33416,2013-11-08-C-32NM,201311,20131107900550,07900550,20-1311NM-MX-324-2006-07900550,079.0 055.0,4,NST,,11/20/2013,2013,11,37580,324,12/30/1899 20:06:09,34.490230,34,29.414000,N,-120.921170,-120,55.270000,W,079.0,79.000000,79.000000,055.0,55.000000,55.000000,702,,,RV NEW HORIZON,32NM,MX,58,704,2,79.0 55.0,3101,1311,496.8000,,,,,,,27,3,7,17,7,1011.700,16.80000,15.60000,1,6,7,7
33417,2013-11-08-C-32NM,201311,20131108000505,08000505,20-1311NM-MX-328-0308-08000505,080.0 050.5,4,ST,-1.320000,11/24/2013,2013,11,37584,328,12/30/1899 03:08:57,34.460320,34,27.619000,N,-120.485470,-120,29.128000,W,080.0,80.000000,80.000000,050.5,50.500000,50.500000,18,,,RV NEW HORIZON,32NM,MX,74,875,2,80.0 50.5,3101,1311,29.60000,,,,,,,,,,5,4,1016.700,15.10000,12.60000,,,,
33418,2013-11-08-C-32NM,201311,20131108000510,08000510,20-1311NM-MX-328-0353-08000510,080.0 051.0,4,ST,-2.683000,11/24/2013,2013,11,37584,328,12/30/1899 03:53:23,34.450480,34,27.029000,N,-120.523770,-120,31.426000,W,080.0,80.000000,80.000000,051.0,51.000000,51.000000,70,,,RV NEW HORIZON,32NM,MX,75,882,2,80.0 51.0,3101,1311,102.3000,,,,,,,,,,6,3,1017.000,15.80000,12.30000,,,,
33419,2013-11-08-C-32NM,201311,20131108000530,08000530,20-1311NM-MX-324-1458-08000530,080.0 053.0,4,ST,-10.64400,11/20/2013,2013,11,37580,324,12/30/1899 14:58:44,34.385030,34,23.102000,N,-120.665530,-120,39.932000,W,080.0,80.000000,80.000000,053.0,53.000000,53.000000,450,,,RV NEW HORIZON,32NM,MX,56,683,2,80.0 53.0,3101,1311,287.5000,,,,,,,27,3,8,37,7,1013.600,15.20000,14.20000,1,7,7,7
33420,2013-11-08-C-32NM,201311,20131108000550,08000550,20-1311NM-PR-324-1757-08000550,080.0 055.0,4,ST,-18.48300,11/20/2013,2013,11,37580,324,12/30/1899 17:57:30,34.318770,34,19.126000,N,-120.802070,-120,48.124000,W,080.0,80.000000,80.000000,055.0,55.000000,55.000000,777,9,,RV NEW HORIZON,32NM,PR,57,699,2,80.0 55.0,3101,1311,313.2000,899.6000,12/30/1899 11:47:00,12/30/1899 17:30:00,12/30/1899 11:49:00,12/30/1899 17:24:00,+8,30,3,8,19,4,1013.500,16.00000,15.30000,1,7,7,7
33421,2013-11-08-C-32NM,201311,20131108000575,08000575,20-1311NM-MX-325-0122-08000575,080.0 057.5,4,NST,-28.69000,11/21/2013,2013,11,37581,325,12/30/1899 01:22:37,34.232400,34,13.944000,N,-120.979480,-120,58.769000,W,080.0,80.000000,80.000000,057.5,57.500000,57.500000,959,,,RV NEW HORIZON,32NM,MX,60,714,2,80.0 57.5,3101,1311,533.0000,,,,,,,31,4,6,9,3,1010.200,16.00000,15.10000,4,7,8,0
33422,2013-11-08-C-32NM,201311,20131108000600,08000600,20-1311NM-MX-325-0305-08000600,080.0 060.0,4,ST,-38.41600,11/21/2013,2013,11,37581,325,12/30/1899 03:05:19,34.152180,34,9.131000,N,-121.149880,-121,8.993000,W,080.0,80.000000,80.000000,060.0,60.000000,60.000000,2189,,,RV NEW HORIZON,32NM,MX,61,719,2,80.0 60.0,3101,1311,434.3000,,,,,,,,,,30,9,1011.100,15.90000,15.10000,,,,
33423,2013-11-08-C-32NM,201311,20131108000700,08000700,20-1311NM-MX-325-0912-08000700,080.0 070.0,4,ST,-78.26400,11/21/2013,2013,11,37581,325,12/30/1899 09:12:36,33.816320,33,48.979000,N,-121.840920,-121,50.455000,W,080.0,80.000000,80.000000,070.0,70.000000,70.000000,3640,,,RV NEW HORIZON,32NM,MX,62,732,2,80.0 70.0,3101,1311,33.70000,,,,,,,,,,30,13,1011.500,15.20000,14.20000,,,,
33424,2013-11-08-C-32NM,201311,20131108000800,08000800,20-1311NM-PR-325-1649-08000800,080.0 080.0,4,ST,-118.4170,11/21/2013,2013,11,37581,325,12/30/1899 16:49:07,33.482130,33,28.928000,N,-122.537520,-122,32.251000,W,080.0,80.000000,80.000000,080.0,80.000000,80.100000,4015,15,,RV NEW HORIZON,32NM,PR,63,750,2,80.0 80.0,3101,1311,29.80000,185.8000,12/30/1899 11:55:00,12/30/1899 17:40:00,12/30/1899 11:56:00,12/30/1899 17:36:00,+8,33,5,7,33,18,1014.100,13.90000,11.80000,2,5,8,7
33425,2013-11-08-C-32NM,201311,20131108000900,08000900,20-1311NM-MX-325-2222-08000900,080.0 090.0,4,ST,-157.9800,11/21/2013,2013,11,37581,325,12/30/1899 22:22:48,33.148130,33,8.888000,N,-123.217800,-123,13.068000,W,080.0,80.000000,80.000000,090.0,90.000000,90.000000,4242,12,,RV NEW HORIZON,32NM,MX,64,756,2,80.0 90.0,3101,1311,39.40000,,,,,,,33,6,7,33,15,1012.700,14.90000,13.20000,2,6,8,6
33426,2013-11-08-C-32NM,201311,20131108001000,08001000,20-1311NM-MX-326-0445-08001000,080.0 100.0,4,ST,-197.9420,11/22/2013,2013,11,37582,326,12/30/1899 04:45:13,32.814570,32,48.874000,N,-123.905030,-123,54.302000,W,080.0,80.000000,80.000000,100.0,100.000000,100.000000,4394,,,RV NEW HORIZON,32NM,MX,65,768,2,80.0 100.0,3101,1311,25.60000,,,,,,,,,,33,21,1013.700,15.50000,12.70000,,,,
33427,2013-11-08-C-32NM,201311,20131108100550,08100550,20-1311NM-MX-324-1258-08100550,081.0 055.0,4,ST,-47.27900,11/20/2013,2013,11,37580,324,12/30/1899 12:58:51,34.145280,34,8.717000,N,-120.683880,-120,41.033000,W,081.0,81.000000,81.000000,055.0,55.000000,55.000000,720,,,RV NEW HORIZON,32NM,MX,55,679,2,81.0 55.0,3101,1311,279.9000,,,,,,,,,,32,7,1013.400,15.00000,14.40000,,,,
33428,2013-11-08-C-32NM,201311,20131108170435,08170435,20-1311NM-MX-328-1200-08170435,081.7 043.5,4,ST,-1.026000,11/24/2013,2013,11,37584,328,12/30/1899 12:00:05,34.402980,34,24.179000,N,-119.800700,-119,48.042000,W,081.7,81.700000,81.700000,043.5,43.500000,43.500000,20,,,RV NEW HORIZON,32NM,MX,77,907,2,81.7 43.5,3101,1311,16.60000,,,,,,,,,,27,2,1017.900,16.20000,12.20000,,,,
33429,2013-11-08-C-32NM,201311,20131108180469,08180469,20-1311NM-MX-328-0817-08180469,081.8 046.9,4,ST,-14.37800,11/24/2013,2013,11,37584,328,12/30/1899 08:17:01,34.275820,34,16.549000,N,-120.023280,-120,1.397000,W,081.8,81.800000,81.800000,046.9,46.900000,46.900000,584,,,RV NEW HORIZON,32NM,MX,76,894,2,81.8 46.9,3101,1311,184.8000,,,,,,,,,,32,3,1017.900,16.00000,13.00000,,,,
33430,2013-11-08-C-32NM,201311,20131108200550,08200550,20-1311NM-MX-324-1029-08200550,082.0 055.0,4,ST,-47.09200,11/20/2013,2013,11,37580,324,12/30/1899 10:29:17,33.972370,33,58.342000,N,-120.570700,-120,34.242000,W,082.0,82.000000,82.000000,055.0,55.000000,55.100000,1157,,,RV NEW HORIZON,32NM,MX,54,673,2,82.0 55.0,3101,1311,162.5000,,,,,,,,,,32,9,1013.700,15.80000,14.20000,,,,
33431,2013-11-08-C-32NM,201311,20131108330394,08330394,20-1311NM-MX-328-1447-08330394,083.3 039.4,4,ST,-1.116000,11/24/2013,2013,11,37584,328,12/30/1899 14:47:04,34.259280,34,15.557000,N,-119.323900,-119,19.434000,W,083.3,83.300000,83.300000,039.4,39.400000,39.400000,18,,,RV NEW HORIZON,32NM,MX,78,914,2,83.3 39.4,3101,1311,32.30000,,,,,,,25,1,8,3,13,1018.800,15.80000,14.30000,1,3,1,8
33432,2013-11-08-C-32NM,201311,20131108330406,08330406,20-1311NM-MX-328-1546-08330406,083.3 040.6,4,ST,-5.765000,11/24/2013,2013,11,37584,328,12/30/1899 15:46:06,34.223880,34,13.433000,N,-119.409270,-119,24.556000,W,083.3,83.300000,83.300000,040.6,40.600000,40.600000,31,,,RV NEW HORIZON,32NM,MX,79,921,2,83.3 40.6,3101,1311,64.70000,,,,,,,28,1,10,9,3,1019.800,16.00000,12.80000,0,,0,8
33433,2013-11-08-C-32NM,201311,20131108330420,08330420,20-1311NM-PR-328-1738-08330420,083.3 042.0,4,ST,-11.49100,11/24/2013,2013,11,37584,328,12/30/1899 17:38:00,34.178920,34,10.735000,N,-119.511170,-119,30.670000,W,083.3,83.300000,83.300000,042.0,42.000000,42.000000,143,12,,RV NEW HORIZON,32NM,PR,80,938,2,83.3 42.0,3101,1311,103.9000,628.3000,12/30/1899 11:45:00,12/30/1899 17:30:00,12/30/1899 11:45:00,12/30/1899 17:14:00,+8,9,1,4,5,4,1020.700,17.00000,12.00000,0,,0,8
33434,2013-11-08-C-32NM,201311,20131108330510,08330510,20-1311NM-MX-324-0647-08330510,083.3 051.0,4,ST,-47.42400,11/20/2013,2013,11,37580,324,12/30/1899 06:47:34,33.877100,33,52.626000,N,-120.135300,-120,8.118000,W,083.3,83.300000,83.300000,051.0,51.000000,51.000000,99,,,RV NEW HORIZON,32NM,MX,53,659,2,83.3 51.0,3101,1311,121.1000,,,,,,,,,,31,24,1014.200,15.40000,14.00000,,,,
33435,2013-11-08-C-32NM,201311,20131108330550,08330550,20-1311NM-MX-324-0249-08330550,083.3 055.0,4,ST,-63.46500,11/20/2013,2013,11,37580,324,12/30/1899 02:49:16,33.742870,33,44.572000,N,-120.413580,-120,24.815000,W,083.3,83.300000,83.300000,055.0,55.000000,55.100000,1011,,,RV NEW HORIZON,32NM,MX,52,646,2,83.3 55.0,3101,1311,50.20000,,,,,,,,,,29,22,1015.000,15.40000,13.90000,,,,
33436,2013-11-08-C-32NM,201311,20131108330600,08330600,20-1311NM-MX-323-2240-08330600,083.3 060.0,4,ST,-83.19500,11/19/2013,2013,11,37579,323,12/30/1899 22:40:44,33.578820,33,34.729000,N,-120.755970,-120,45.358000,W,083.3,83.300000,83.300000,060.0,60.000000,60.000000,1378,8,,RV NEW HORIZON,32NM,MX,51,631,2,83.3 60.0,3101,1311,90.60000,,,,,,,30,3,6,28,15,1015.600,15.20000,14.20000,1,6,5,8
33437,2013-11-08-C-32NM,201311,20131108330700,08330700,20-1311NM-PR-323-1746-08330700,083.3 070.0,4,ST,-123.2530,11/19/2013,2013,11,37579,323,12/30/1899 17:46:43,33.245400,33,14.724000,N,-121.448900,-121,26.934000,W,083.3,83.300000,83.300000,070.0,70.000000,70.100000,3818,14,,RV NEW HORIZON,32NM,PR,50,623,2,83.3 70.0,3101,1311,36.50000,283.9000,12/30/1899 11:50:00,12/30/1899 17:30:00,12/30/1899 11:51:00,12/30/1899 17:23:00,+8,32,5,10,31,3,1019.000,16.00000,14.20000,1,6,5,8
33438,2013-11-08-C-32NM,201311,20131108330800,08330800,20-1311NM-MX-323-1028-08330800,083.3 080.0,4,ST,-162.9880,11/19/2013,2013,11,37579,323,12/30/1899 10:28:25,32.912970,32,54.778000,N,-122.132380,-122,7.943000,W,083.3,83.300000,83.300000,080.0,80.000000,80.000000,4189,,,RV NEW HORIZON,32NM,MX,49,603,2,83.3 80.0,3101,1311,24.90000,,,,,,,,,,36,3,1018.700,15.00000,13.30000,,,,
33439,2013-11-08-C-32NM,201311,20131108330900,08330900,20-1311NM-MX-323-0446-08330900,083.3 090.0,4,ST,-202.7290,11/19/2013,2013,11,37579,323,12/30/1899 04:46:47,32.577870,32,34.672000,N,-122.811470,-122,48.688000,W,083.3,83.300000,83.300000,090.0,90.000000,90.000000,4270,,,RV NEW HORIZON,32NM,MX,48,594,2,83.3 90.0,3101,1311,22.40000,,,,,,,,,,22,5,1020.000,16.00000,14.90000,,,,
33440,2013-11-08-C-32NM,201311,20131108331000,08331000,20-1311NM-MX-322-2300-08331000,083.3 100.0,4,ST,-242.6460,11/18/2013,2013,11,37578,322,12/30/1899 23:00:51,32.244330,32,14.660000,N,-123.493170,-123,29.590000,W,083.3,83.300000,83.300000,100.0,100.000000,100.000000,4178,33,,RV NEW HORIZON,32NM,MX,47,584,2,83.3 100.0,3101,1311,27.60000,,,,,,,34,4,6,22,5,1019.000,16.00000,15.00000,2,5,8,5
33441,2013-11-08-C-32NM,201311,20131108331100,08331100,20-1311NM-PR-322-1800-08331100,083.3 110.0,4,ST,-282.3410,11/18/2013,2013,11,37578,322,12/30/1899 18:00:24,31.911330,31,54.680000,N,-124.167570,-124,10.054000,W,083.3,83.300000,83.300000,110.0,110.000000,110.000000,4253,37,,RV NEW HORIZON,32NM,PR,46,575,2,83.3 110.0,3101,1311,27.90000,221.9000,12/30/1899 12:03:00,12/30/1899 17:45:00,12/30/1899 12:02:00,12/30/1899 17:35:00,+8,35,8,11,28,9,1020.700,15.90000,15.10000,1,5,7,8
33442,2013-11-08-C-32NM,201311,20131108540358,08540358,20-1311NM-MX-329-0138-08540358,085.4 035.8,4,ST,-0.373000,11/25/2013,2013,11,37585,329,12/30/1899 01:38:21,34.011830,34,0.710000,N,-118.829980,-118,49.799000,W,085.4,85.400000,85.500000,035.8,35.800000,35.800000,17,,,RV NEW HORIZON,32NM,MX,81,950,2,85.4 35.8,3101,1311,33.00000,,,,,,,,,,30,4,1019.500,16.80000,13.00000,,,,
33443,2013-11-08-C-32NM,201311,20131108670330,08670330,20-1311NM-MX-320-0518-08670330,086.7 033.0,4,ST,-3.394000,11/16/2013,2013,11,37576,320,12/30/1899 05:18:59,33.889880,33,53.393000,N,-118.490680,-118,29.441000,W,086.7,86.700000,86.700000,033.0,33.000000,33.000000,55,,,RV NEW HORIZON,32NM,MX,34,411,2,86.7 33.0,3101,1311,47.60000,,,,,,,,,,20,4,1006.100,17.20000,15.00000,,,,
33444,2013-11-08-C-32NM,201311,20131108670350,08670350,20-1311NM-MX-320-0724-08670350,086.7 035.0,4,ST,-11.35800,11/16/2013,2013,11,37576,320,12/30/1899 07:24:55,33.823370,33,49.402000,N,-118.629000,-118,37.740000,W,086.7,86.700000,86.700000,035.0,35.000000,35.000000,651,,,RV NEW HORIZON,32NM,MX,35,425,2,86.7 35.0,3101,1311,38.90000,,,,,,,,,,18,2,1006.100,17.00000,14.90000,,,,
33445,2013-11-08-C-32NM,201311,20131108670400,08670400,20-1311NM-MX-320-1144-08670400,086.7 040.0,4,ST,-31.37800,11/16/2013,2013,11,37576,320,12/30/1899 11:44:46,33.655280,33,39.317000,N,-118.975620,-118,58.537000,W,086.7,86.700000,86.700000,040.0,40.000000,40.000000,770,,,RV NEW HORIZON,32NM,MX,36,435,2,86.7 40.0,3101,1311,24.70000,,,,,,,,,,34,8,1007.100,16.00000,13.20000,,,,
33446,2013-11-08-C-32NM,201311,20131108670450,08670450,20-1311NM-PR-320-1736-08670450,086.7 045.0,4,ST,-51.30500,11/16/2013,2013,11,37576,320,12/30/1899 17:36:31,33.489230,33,29.354000,N,-119.320830,-119,19.250000,W,086.7,86.700000,86.700000,045.0,45.000000,45.000000,1654,9,,RV NEW HORIZON,32NM,PR,37,459,2,86.7 45.0,3101,1311,41.10000,483.2000,12/30/1899 11:42:00,12/30/1899 17:55:00,12/30/1899 11:42:00,12/30/1899 17:42:00,+8,26,4,7,1,4,1010.100,16.50000,14.70000,1,7,5,7
33447,2013-11-08-C-32NM,201311,20131108670500,08670500,20-1311NM-MX-320-2035-08670500,086.7 050.0,4,ST,-71.09600,11/16/2013,2013,11,37576,320,12/30/1899 20:35:02,33.322180,33,19.331000,N,-119.661520,-119,39.691000,W,086.7,86.700000,86.700000,050.0,50.000000,50.000000,77,13,,RV NEW HORIZON,32NM,MX,38,467,2,86.7 50.0,3101,1311,36.30000,,,,,,,30,4,7,31,13,1009.800,16.20000,14.40000,1,6,6,7
33448,2013-11-08-C-32NM,201311,20131108670550,08670550,20-1311NM-MX-321-0117-08670550,086.7 055.0,4,ST,-90.95000,11/17/2013,2013,11,37577,321,12/30/1899 01:17:38,33.157900,33,9.474000,N,-120.004980,-120,0.299000,W,086.7,86.700000,86.700000,055.0,55.000000,55.000000,1211,,,RV NEW HORIZON,32NM,MX,39,483,2,86.7 55.0,3101,1311,31.20000,,,,,,,31,5,6,31,18,1010.800,14.80000,12.20000,1,6,3,4
33449,2013-11-08-C-32NM,201311,20131108670600,08670600,20-1311NM-MX-321-0528-08670600,086.7 060.0,4,ST,-111.0060,11/17/2013,2013,11,37577,321,12/30/1899 05:28:56,32.989130,32,59.348000,N,-120.349270,-120,20.956000,W,086.7,86.700000,86.700000,060.0,60.000000,60.000000,728,,,RV NEW HORIZON,32NM,MX,40,496,2,86.7 60.0,3101,1311,27.50000,,,,,,,,,,33,16,1013.000,15.00000,12.90000,,,,
33450,2013-11-08-C-32NM,201311,20131108670700,08670700,20-1311NM-MX-321-1138-08670700,086.7 070.0,4,ST,-150.7160,11/17/2013,2013,11,37577,321,12/30/1899 11:38:54,32.656300,32,39.378000,N,-121.029930,-121,1.796000,W,086.7,86.700000,86.700000,070.0,70.000000,70.000000,3802,,,RV NEW HORIZON,32NM,MX,41,510,2,86.7 70.0,3101,1311,33.80000,,,,,,,,,,1,10,1013.900,15.00000,13.00000,,,,
33451,2013-11-08-C-32NM,201311,20131108670800,08670800,20-1311NM-PR-321-1754-08670800,086.7 080.0,4,ST,-190.5930,11/17/2013,2013,11,37577,321,12/30/1899 17:54:44,32.325230,32,19.514000,N,-121.713120,-121,42.787000,W,086.7,86.700000,86.700000,080.0,80.000000,80.000000,4037,24,,RV NEW HORIZON,32NM,PR,42,528,2,86.7 80.0,3101,1311,20.50000,213.9000,12/30/1899 11:52:00,12/30/1899 17:40:00,12/30/1899 11:52:00,12/30/1899 17:38:00,+8,34,6,8,31,8,1018.000,15.30000,15.20000,1,5,7,7
33452,2013-11-08-C-32NM,201311,20131108670900,08670900,20-1311NM-MX-321-2340-08670900,086.7 090.0,4,ST,-230.4980,11/17/2013,2013,11,37577,321,12/30/1899 23:40:06,31.987970,31,59.278000,N,-122.390000,-122,23.400000,W,086.7,86.700000,86.700000,090.0,90.000000,90.000000,4096,27,,RV NEW HORIZON,32NM,MX,43,538,2,86.7 90.0,3101,1311,24.70000,,,,,,,35,3,7,1,5,1017.200,16.00000,14.00000,1,6,4,8
33453,2013-11-08-C-32NM,201311,20131108671000,08671000,20-1311NM-MX-322-0530-08671000,086.7 100.0,4,ST,-270.4340,11/18/2013,2013,11,37578,322,12/30/1899 05:30:37,31.656770,31,39.406000,N,-123.069400,-123,4.164000,W,086.7,86.700000,86.700000,100.0,100.000000,100.000000,4140,,,RV NEW HORIZON,32NM,MX,44,548,2,86.7 100.0,3101,1311,22.50000,,,,,,,,,,11,3,1018.500,16.00000,14.00000,,,,
33454,2013-11-08-C-32NM,201311,20131108671100,08671100,20-1311NM-MX-322-1108-08671100,086.7 110.0,4,ST,-310.4280,11/18/2013,2013,11,37578,322,12/30/1899 11:08:18,31.323420,31,19.405000,N,-123.746080,-123,44.765000,W,086.7,86.700000,86.700000,110.0,110.000000,110.000000,4028,,,RV NEW HORIZON,32NM,MX,45,557,2,86.7 110.0,3101,1311,24.30000,,,,,,,,,,26,8,1018.800,17.00000,14.60000,,,,
33455,2013-11-08-C-32NM,201311,20131108680325,08680325,20-1311NM-MX-320-0430-08680325,086.8 032.5,4,ST,-1.879000,11/16/2013,2013,11,37576,320,12/30/1899 04:30:10,33.888800,33,53.328000,N,-118.444670,-118,26.680000,W,086.8,86.800000,86.800000,032.5,32.500000,32.500000,23,,,RV NEW HORIZON,32NM,MX,33,404,2,86.8 32.5,3101,1311,34.50000,,,,,,,,,,25,3,1005.600,17.20000,15.00000,,,,
33456,2013-11-08-C-32NM,201311,20131108850301,08850301,20-1311NM-MX-320-0100-08850301,088.5 030.1,4,ST,-2.632000,11/16/2013,2013,11,37576,320,12/30/1899 01:00:51,33.673430,33,40.406000,N,-118.094300,-118,5.658000,W,088.5,88.500000,88.500000,030.1,30.100000,30.200000,18,,,RV NEW HORIZON,32NM,MX,32,397,2,88.5 30.1,3101,1311,6.800000,,,,,,,29,1,6,17,2,1004.300,18.00000,15.10000,1,7,4,6
33457,2013-11-08-C-32NM,201311,20131109000277,09000277,20-1311NM-MX-319-2231-09000277,090.0 027.7,4,ST,-0.175000,11/15/2013,2013,11,37575,319,12/30/1899 22:31:47,33.494200,33,29.652000,N,-117.746120,-117,44.767000,W,090.0,90.000000,90.000000,027.7,27.700000,27.700000,16,,,RV NEW HORIZON,32NM,MX,31,391,1,90.0 27.7,3101,1311,13.80000,,,,,,,16,1,7,16,10,1004.100,19.90000,17.10000,1,6,4,7
33458,2013-11-08-C-32NM,201311,20131109000280,09000280,20-1311NM-MX-319-2100-09000280,090.0 028.0,4,ST,-1.415000,11/15/2013,2013,11,37575,319,12/30/1899 21:00:27,33.484770,33,29.086000,N,-117.769220,-117,46.153000,W,090.0,90.000000,90.000000,028.0,28.000000,28.000000,64,15,,RV NEW HORIZON,32NM,MX,30,377,1,90.0 28.0,3101,1311,52.40000,,,,,,,16,2,6,15,13,1004.300,18.10000,17.10000,1,7,7,6
33459,2013-11-08-C-32NM,201311,20131109000300,09000300,20-1311NM-PR-319-1807-09000300,090.0 030.0,4,ST,-9.185000,11/15/2013,2013,11,37575,319,12/30/1899 18:07:04,33.419470,33,25.168000,N,-117.903270,-117,54.196000,W,090.0,90.000000,90.000000,030.0,30.000000,30.000000,621,19,,RV NEW HORIZON,32NM,PR,29,364,1,90.0 30.0,3101,1311,31.30000,390.2000,12/30/1899 11:36:00,12/30/1899 17:35:00,12/30/1899 11:36:00,12/30/1899 17:17:00,+8,15,1,5,15,11,1006.000,17.50000,15.90000,2,6,8,6
33460,2013-11-08-C-32NM,201311,20131109000350,09000350,20-1311NM-MX-319-1356-09000350,090.0 035.0,4,ST,-29.15300,11/15/2013,2013,11,37575,319,12/30/1899 13:56:07,33.251720,33,15.103000,N,-118.247300,-118,14.838000,W,090.0,90.000000,90.000000,035.0,35.000000,35.000000,352,,,RV NEW HORIZON,32NM,MX,28,342,1,90.0 35.0,3101,1311,23.40000,,,,,,,,,,20,4,1005.200,17.10000,15.00000,,,,
33461,2013-11-08-C-32NM,201311,20131109000370,09000370,20-1311NM-MX-319-1055-09000370,090.0 037.0,4,ST,-37.38900,11/15/2013,2013,11,37575,319,12/30/1899 10:55:15,33.182980,33,10.979000,N,-118.389330,-118,23.360000,W,090.0,90.000000,90.000000,037.0,37.000000,37.000000,1189,,,RV NEW HORIZON,32NM,MX,27,330,1,90.0 37.0,3101,1311,34.80000,,,,,,,,,,24,11,1005.700,16.10000,15.40000,,,,
33462,2013-11-08-C-32NM,201311,20131109000450,09000450,20-1311NM-MX-319-0518-09000450,090.0 045.0,4,ST,-69.11200,11/15/2013,2013,11,37575,319,12/30/1899 05:18:53,32.918230,32,55.094000,N,-118.935320,-118,56.119000,W,090.0,90.000000,90.000000,045.0,45.000000,45.000000,1273,,,RV NEW HORIZON,32NM,MX,26,315,1,90.0 45.0,3101,1311,25.30000,,,,,,,,,,30,16,1008.500,16.30000,15.10000,,,,
33463,2013-11-08-C-32NM,201311,20131109000530,09000530,20-1311NM-MX-318-2313-09000530,090.0 053.0,4,ST,-100.9510,11/14/2013,2013,11,37574,318,12/30/1899 23:13:37,32.650680,32,39.041000,N,-119.480400,-119,28.824000,W,090.0,90.000000,90.000000,053.0,53.000000,53.000000,1330,15,,RV NEW HORIZON,32NM,MX,25,301,1,90.0 53.0,3101,1311,31.40000,,,,,,,31,7,7,31,20,1009.700,18.00000,15.90000,1,7,3,7
33464,2013-11-08-C-32NM,201311,20131109000600,09000600,20-1311NM-PR-318-1750-09000600,090.0 060.0,4,ST,-128.9430,11/14/2013,2013,11,37574,318,12/30/1899 17:50:12,32.418130,32,25.088000,N,-119.960120,-119,57.607000,W,090.0,90.000000,90.000000,060.0,60.000000,60.000000,892,20,,RV NEW HORIZON,32NM,PR,24,286,1,90.0 60.0,3101,1311,27.30000,190.1000,12/30/1899 11:46:00,12/30/1899 17:35:00,12/30/1899 11:44:00,12/30/1899 17:21:00,+8,33,8,6,33,19,1013.300,17.10000,16.80000,0,,0,7
33465,2013-11-08-C-32NM,201311,20131109000700,09000700,20-1311NM-MX-318-1114-09000700,090.0 070.0,4,ST,-169.0270,11/14/2013,2013,11,37574,318,12/30/1899 11:14:00,32.082580,32,4.955000,N,-120.643120,-120,38.587000,W,090.0,90.000000,90.000000,070.0,70.000000,70.100000,3863,,,RV NEW HORIZON,32NM,MX,23,275,1,90.0 70.0,3101,1311,25.50000,,,,,,,,,,33,25,1013.500,15.90000,14.90000,,,,
33466,2013-11-08-C-32NM,201311,20131109000800,09000800,20-1311NM-MX-318-0421-09000800,090.0 080.0,4,ST,-208.6080,11/14/2013,2013,11,37574,318,12/30/1899 04:21:19,31.751070,31,45.064000,N,-121.314900,-121,18.894000,W,090.0,90.000000,90.000000,080.0,80.000000,80.000000,3700,,,RV NEW HORIZON,32NM,MX,22,264,1,90.0 80.0,3101,1311,28.40000,,,,,,,,,,34,20,1015.600,16.40000,14.70000,,,,
33467,2013-11-08-C-32NM,201311,20131109000900,09000900,20-1311NM-MX-317-2111-09000900,090.0 090.0,4,ST,-248.4960,11/13/2013,2013,11,37573,317,12/30/1899 21:11:56,31.417100,31,25.026000,N,-121.989520,-121,59.371000,W,090.0,90.000000,90.000000,090.0,90.000000,90.000000,3932,,,RV NEW HORIZON,32NM,MX,21,258,1,90.0 90.0,3101,1311,25.70000,,,,,,,33,6,5,34,24,1018.600,18.30000,17.00000,1,7,4,7
